Spot Market Energy Charge Summary
Customer Account:,Tidal Energy Marketing Inc.,Report Creation Timestamp (EPT):,03/26/2018 12:00:27 PM
Start Date:,02/01/2018,End Date:,02/28/2018
4000.01,4000.02,4000.05,4000.06,3000.28,3000.01,1200.01,3000.29,3000.30,3000.02,1205.01,4000.07
Customer ID,Customer Code,EPT Hour Ending,GMT Hour Ending,DA Net Interchange (MWh),DA PJM Energy Price ($/MWh),DA Spot Market Energy Charge ($),RT Net Interchange (MWh),Bal Net Interchange (MWh),RT PJM Energy Price ($/MWh),Bal Spot Market Energy Charge ($),Version
38738,TIDALE,02/09/2018 13,02/09/2018 18,.000,26.84,.00,.000,.000,25.40,.00,20180201.000
38738,TIDALE,02/09/2018 14,02/09/2018 19,.000,26.03,.00,.000,.000,24.66,.00,20180201.000
38738,TIDALE,02/09/2018 15,02/09/2018 20,.000,24.95,.00,.000,.000,23.87,.00,20180201.000
38738,TIDALE,02/09/2018 16,02/09/2018 21,.000,24.73,.00,.000,.000,24.05,.00,20180201.000
38738,TIDALE,02/09/2018 17,02/09/2018 22,.000,24.98,.00,.000,.000,24.43,.00,20180201.000
38738,TIDALE,02/09/2018 18,02/09/2018 23,.000,27.43,.00,.000,.000,28.53,.00,20180201.000
38738,TIDALE,02/09/2018 19,02/10/2018 00,.000,29.40,.00,.000,.000,29.84,.00,20180201.000
38738,TIDALE,02/09/2018 20,02/10/2018 01,.000,26.57,.00,.000,.000,24.95,.00,20180201.000
38738,TIDALE,02/09/2018 21,02/10/2018 02,.000,26.88,.00,.000,.000,24.49,.00,20180201.000
38738,TIDALE,02/09/2018 22,02/10/2018 03,.000,24.69,.00,.000,.000,23.64,.00,20180201.000
38738,TIDALE,02/09/2018 23,02/10/2018 04,.000,23.31,.00,.000,.000,23.01,.00,20180201.000
38738,TIDALE,02/09/2018 24,02/10/2018 05,.000,22.09,.00,.000,.000,21.35,.00,20180201.000
38738,TIDALE,02/13/2018 01,02/13/2018 06,.000,22.65,.00,.000,.000,21.18,.00,20180201.000
38738,TIDALE,02/13/2018 02,02/13/2018 07,.000,22.20,.00,.000,.000,21.63,.00,20180201.000
38738,TIDALE,02/13/2018 03,02/13/2018 08,10.000,22.09,220.90,10.000,.000,21.07,.00,20180201.000
38738,TIDALE,02/13/2018 04,02/13/2018 09,10.000,22.23,222.30,10.000,.000,21.01,.00,20180201.000
38738,TIDALE,02/13/2018 05,02/13/2018 10,10.000,23.27,232.70,10.000,.000,22.01,.00,20180201.000
38738,TIDALE,02/13/2018 06,02/13/2018 11,10.000,27.93,279.30,10.000,.000,24.25,.00,20180201.000
38738,TIDALE,02/13/2018 07,02/13/2018 12,.000,37.05,.00,.000,.000,29.64,.00,20180201.000
38738,TIDALE,02/13/2018 08,02/13/2018 13,.000,42.08,.00,.000,.000,27.71,.00,20180201.000
38738,TIDALE,02/13/2018 09,02/13/2018 14,.000,32.52,.00,.000,.000,24.79,.00,20180201.000
38738,TIDALE,02/13/2018 10,02/13/2018 15,.000,29.93,.00,.000,.000,23.34,.00,20180201.000
38738,TIDALE,02/13/2018 11,02/13/2018 16,.000,28.69,.00,.000,.000,24.50,.00,20180201.000
38738,TIDALE,02/13/2018 12,02/13/2018 17,.000,26.28,.00,.000,.000,22.35,.00,20180201.000
38738,TIDALE,02/13/2018 13,02/13/2018 18,10.000,25.07,250.70,10.000,.000,22.20,.00,20180201.000
38738,TIDALE,02/13/2018 14,02/13/2018 19,10.000,24.08,240.80,10.000,.000,22.35,.00,20180201.000
38738,TIDALE,02/13/2018 15,02/13/2018 20,10.000,23.47,234.70,10.000,.000,21.91,.00,20180201.000
38738,TIDALE,02/13/2018 16,02/13/2018 21,.000,23.27,.00,.000,.000,23.50,.00,20180201.000
38738,TIDALE,02/13/2018 17,02/13/2018 22,.000,24.12,.00,.000,.000,23.86,.00,20180201.000
38738,TIDALE,02/13/2018 18,02/13/2018 23,.000,29.99,.00,.000,.000,25.44,.00,20180201.000
38738,TIDALE,02/13/2018 19,02/14/2018 00,.000,31.43,.00,.000,.000,28.56,.00,20180201.000
38738,TIDALE,02/13/2018 20,02/14/2018 01,.000,29.86,.00,.000,.000,30.24,.00,20180201.000
38738,TIDALE,02/13/2018 21,02/14/2018 02,.000,27.76,.00,.000,.000,24.26,.00,20180201.000
38738,TIDALE,02/13/2018 22,02/14/2018 03,.000,25.24,.00,.000,.000,22.07,.00,20180201.000
38738,TIDALE,02/13/2018 23,02/14/2018 04,.000,23.02,.00,.000,.000,20.68,.00,20180201.000
38738,TIDALE,02/13/2018 24,02/14/2018 05,.000,21.53,.00,.000,.000,19.80,.00,20180201.000
38738,TIDALE,02/16/2018 01,02/16/2018 06,.000,17.92,.00,.000,.000,17.75,.00,20180201.000
38738,TIDALE,02/16/2018 02,02/16/2018 07,.000,17.59,.00,.000,.000,17.66,.00,20180201.000
38738,TIDALE,02/16/2018 03,02/16/2018 08,.000,16.82,.00,.000,.000,16.62,.00,20180201.000
38738,TIDALE,02/16/2018 04,02/16/2018 09,.000,17.20,.00,.000,.000,16.09,.00,20180201.000
38738,TIDALE,02/16/2018 05,02/16/2018 10,10.000,17.43,174.30,10.000,.000,16.33,.00,20180201.000
38738,TIDALE,02/16/2018 06,02/16/2018 11,10.000,19.56,195.60,10.000,.000,18.14,.00,20180201.000
38738,TIDALE,02/16/2018 07,02/16/2018 12,10.000,22.69,226.90,10.000,.000,35.22,.00,20180201.000
38738,TIDALE,02/16/2018 08,02/16/2018 13,.000,23.80,.00,.000,.000,23.39,.00,20180201.000
38738,TIDALE,02/16/2018 09,02/16/2018 14,.000,23.14,.00,.000,.000,21.29,.00,20180201.000
38738,TIDALE,02/16/2018 10,02/16/2018 15,.000,23.82,.00,.000,.000,22.42,.00,20180201.000
38738,TIDALE,02/16/2018 11,02/16/2018 16,.000,25.44,.00,.000,.000,22.53,.00,20180201.000
38738,TIDALE,02/16/2018 12,02/16/2018 17,.000,25.10,.00,.000,.000,23.32,.00,20180201.000
38738,TIDALE,02/16/2018 13,02/16/2018 18,.000,25.09,.00,.000,.000,27.47,.00,20180201.000
38738,TIDALE,02/16/2018 14,02/16/2018 19,.000,25.32,.00,.000,.000,24.33,.00,20180201.000
38738,TIDALE,02/16/2018 15,02/16/2018 20,.000,24.77,.00,.000,.000,22.72,.00,20180201.000
38738,TIDALE,02/16/2018 16,02/16/2018 21,.000,23.95,.00,.000,.000,23.09,.00,20180201.000
38738,TIDALE,02/16/2018 17,02/16/2018 22,.000,24.71,.00,.000,.000,23.85,.00,20180201.000
38738,TIDALE,02/16/2018 18,02/16/2018 23,.000,30.32,.00,.000,.000,22.63,.00,20180201.000
38738,TIDALE,02/16/2018 19,02/17/2018 00,.000,33.18,.00,.000,.000,26.26,.00,20180201.000
38738,TIDALE,02/16/2018 20,02/17/2018 01,.000,31.08,.00,.000,.000,24.45,.00,20180201.000
38738,TIDALE,02/16/2018 21,02/17/2018 02,.000,30.43,.00,.000,.000,24.32,.00,20180201.000
38738,TIDALE,02/16/2018 22,02/17/2018 03,.000,28.79,.00,.000,.000,26.94,.00,20180201.000
38738,TIDALE,02/16/2018 23,02/17/2018 04,.000,25.40,.00,.000,.000,24.96,.00,20180201.000
38738,TIDALE,02/16/2018 24,02/17/2018 05,.000,22.14,.00,.000,.000,20.79,.00,20180201.000
38738,TIDALE,02/21/2018 01,02/21/2018 06,.000,18.63,.00,.000,.000,18.58,.00,20180201.000
38738,TIDALE,02/21/2018 02,02/21/2018 07,.000,18.15,.00,.000,.000,17.95,.00,20180201.000
38738,TIDALE,02/21/2018 03,02/21/2018 08,10.000,17.50,175.00,10.000,.000,17.69,.00,20180201.000
38738,TIDALE,02/21/2018 04,02/21/2018 09,10.000,17.54,175.40,10.000,.000,17.46,.00,20180201.000
38738,TIDALE,02/21/2018 05,02/21/2018 10,10.000,18.15,181.50,10.000,.000,18.83,.00,20180201.000
38738,TIDALE,02/21/2018 06,02/21/2018 11,10.000,19.91,199.10,10.000,.000,19.21,.00,20180201.000
38738,TIDALE,02/21/2018 07,02/21/2018 12,10.000,25.89,258.90,10.000,.000,22.82,.00,20180201.000
38738,TIDALE,02/21/2018 08,02/21/2018 13,10.000,26.11,261.10,10.000,.000,22.17,.00,20180201.000
38738,TIDALE,02/21/2018 09,02/21/2018 14,10.000,25.76,257.60,10.000,.000,22.10,.00,20180201.000
38738,TIDALE,02/21/2018 10,02/21/2018 15,10.000,26.67,266.70,10.000,.000,25.50,.00,20180201.000
38738,TIDALE,02/21/2018 11,02/21/2018 16,.000,27.91,.00,.000,.000,23.19,.00,20180201.000
38738,TIDALE,02/21/2018 12,02/21/2018 17,.000,27.75,.00,.000,.000,24.54,.00,20180201.000
38738,TIDALE,02/21/2018 13,02/21/2018 18,.000,27.38,.00,.000,.000,32.02,.00,20180201.000
38738,TIDALE,02/21/2018 14,02/21/2018 19,.000,27.53,.00,.000,.000,26.25,.00,20180201.000
38738,TIDALE,02/21/2018 15,02/21/2018 20,.000,27.04,.00,.000,.000,23.93,.00,20180201.000
38738,TIDALE,02/21/2018 16,02/21/2018 21,.000,27.10,.00,.000,.000,25.11,.00,20180201.000
38738,TIDALE,02/21/2018 17,02/21/2018 22,.000,27.75,.00,.000,.000,26.64,.00,20180201.000
38738,TIDALE,02/21/2018 18,02/21/2018 23,.000,29.78,.00,.000,.000,25.25,.00,20180201.000
38738,TIDALE,02/21/2018 19,02/22/2018 00,.000,36.98,.00,.000,.000,55.04,.00,20180201.000
38738,TIDALE,02/21/2018 20,02/22/2018 01,.000,31.02,.00,.000,.000,30.68,.00,20180201.000
38738,TIDALE,02/21/2018 21,02/22/2018 02,.000,30.17,.00,.000,.000,25.19,.00,20180201.000
38738,TIDALE,02/21/2018 22,02/22/2018 03,.000,28.10,.00,.000,.000,25.68,.00,20180201.000
38738,TIDALE,02/21/2018 23,02/22/2018 04,.000,21.70,.00,.000,.000,21.08,.00,20180201.000
38738,TIDALE,02/21/2018 24,02/22/2018 05,.000,20.04,.00,.000,.000,18.61,.00,20180201.000
38738,TIDALE,02/22/2018 01,02/22/2018 06,.000,18.99,.00,.000,.000,19.05,.00,20180201.000
38738,TIDALE,02/22/2018 02,02/22/2018 07,.000,18.00,.00,.000,.000,18.54,.00,20180201.000
38738,TIDALE,02/22/2018 03,02/22/2018 08,10.000,16.81,168.10,10.000,.000,17.97,.00,20180201.000
38738,TIDALE,02/22/2018 04,02/22/2018 09,10.000,16.37,163.70,10.000,.000,17.64,.00,20180201.000
38738,TIDALE,02/22/2018 05,02/22/2018 10,10.000,17.27,172.70,10.000,.000,18.07,.00,20180201.000
38738,TIDALE,02/22/2018 06,02/22/2018 11,10.000,19.05,190.50,10.000,.000,18.56,.00,20180201.000
38738,TIDALE,02/22/2018 07,02/22/2018 12,10.000,27.19,271.90,10.000,.000,24.26,.00,20180201.000
38738,TIDALE,02/22/2018 08,02/22/2018 13,.000,27.73,.00,.000,.000,23.07,.00,20180201.000
38738,TIDALE,02/22/2018 09,02/22/2018 14,.000,27.77,.00,.000,.000,26.16,.00,20180201.000
38738,TIDALE,02/22/2018 10,02/22/2018 15,.000,29.37,.00,.000,.000,23.13,.00,20180201.000
38738,TIDALE,02/22/2018 11,02/22/2018 16,.000,29.75,.00,.000,.000,22.40,.00,20180201.000
38738,TIDALE,02/22/2018 12,02/22/2018 17,.000,29.37,.00,.000,.000,25.11,.00,20180201.000
38738,TIDALE,02/22/2018 13,02/22/2018 18,.000,29.39,.00,.000,.000,25.96,.00,20180201.000
38738,TIDALE,02/22/2018 14,02/22/2018 19,.000,28.06,.00,.000,.000,26.16,.00,20180201.000
38738,TIDALE,02/22/2018 15,02/22/2018 20,.000,26.76,.00,.000,.000,25.40,.00,20180201.000
38738,TIDALE,02/22/2018 16,02/22/2018 21,.000,26.09,.00,.000,.000,23.60,.00,20180201.000
38738,TIDALE,02/22/2018 17,02/22/2018 22,.000,28.24,.00,.000,.000,26.61,.00,20180201.000
38738,TIDALE,02/22/2018 18,02/22/2018 23,.000,29.97,.00,.000,.000,25.89,.00,20180201.000
38738,TIDALE,02/22/2018 19,02/23/2018 00,.000,32.75,.00,.000,.000,29.60,.00,20180201.000
38738,TIDALE,02/22/2018 20,02/23/2018 01,.000,30.69,.00,.000,.000,33.46,.00,20180201.000
38738,TIDALE,02/22/2018 21,02/23/2018 02,.000,29.77,.00,.000,.000,25.27,.00,20180201.000
38738,TIDALE,02/22/2018 22,02/23/2018 03,.000,28.01,.00,.000,.000,24.07,.00,20180201.000
38738,TIDALE,02/22/2018 23,02/23/2018 04,.000,22.38,.00,.000,.000,23.17,.00,20180201.000
38738,TIDALE,02/22/2018 24,02/23/2018 05,.000,21.25,.00,.000,.000,20.81,.00,20180201.000
End of Report
